Number,Species,visits,visits,Plot,Transect,Subplot,Plot_Trans,survey,Date,Observer,Weather,Vegetation,Leaf_Litter,Humidity,Temp,Precip,tpi_100,elev,Slope,Aspect,solar,twi_10,Lat,Long,bearing,Comments
1,DWRI,3,3,10,2,0-5,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
1,EWIL,3,3,10,2,0-5,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
9,PJOR,3,3,10,2,5-10,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
3,DWRI,3,3,10,2,5-10,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
8,PJOR,3,3,10,2,10-15,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
10,PJOR,3,3,10,2,15-20,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
2,EWIL,3,3,10,2,20-25,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
10,PJOR,3,3,10,2,20-25,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
1,DWRI,3,3,10,2,20-25,10-2,3,07/11/2012,DJH,Clear,Damp,Damp,91.3,17.6,17.3118515,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
5,PJOR,3,3,10,2,0-5,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
4,DWRI,3,3,10,2,0-5,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
6,PJOR,3,3,10,2,5-10,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
2,EWIL,3,3,10,2,5-10,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
4,DWRI,3,3,10,2,5-10,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
5,PJOR,3,3,10,2,10-15,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
4,DWRI,3,3,10,2,10-15,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
7,PJOR,3,3,10,2,15-20,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
1,EWIL,3,3,10,2,15-20,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
3,DWRI,3,3,10,2,15-20,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
6,PJOR,3,3,10,2,20-25,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
2,DWRI,3,3,10,2,20-25,10-2,4,07/14/2012,JAC,Clear,Damp,Damp,92.1,19.6,9.395624161,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
7,PJOR,3,3,10,2,0-5,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
1,EWIL,3,3,10,2,0-5,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
1,DWRI,3,3,10,2,5-10,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
4,PJOR,3,3,10,2,5-10,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
22,PJOR,3,3,10,2,10-15,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
3,DWRI,3,3,10,2,10-15,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
16,PJOR,3,3,10,2,15-20,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
1,EWIL,3,3,10,2,15-20,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
12,PJOR,3,3,10,2,20-25,10-2,5,07/18/2012,WEP,Clear,Damp,Damp,80.4,20.2,6.062053204,3.00164794922,1019.60565186000,14.59949398040,86.78143310550,171,-9.33852291107,35.592659,-83.384563,310,
2,EWIL,3,3,10,3,0-5,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
3,DWRI,3,3,10,3,0-5,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
2,PJOR,3,3,10,3,0-5,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
11,PJOR,3,3,10,3,5-10,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,DWRI,3,3,10,3,5-10,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,EWIL,3,3,10,3,5-10,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
8,PJOR,3,3,10,3,10-15,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
6,DWRI,3,3,10,3,10-15,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
2,EWIL,3,3,10,3,10-15,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
12,PJOR,3,3,10,3,15-20,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
2,EWIL,3,3,10,3,15-20,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,DWRI,3,3,10,3,15-20,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,PTEY,3,3,10,3,15-20,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
8,PJOR,3,3,10,3,20-25,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
2,EWIL,3,3,10,3,20-25,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
2,DWRI,3,3,10,3,20-25,10-3,3,07/11/2012,WEP,Clear,Damp,Damp,91.3,17.6,17.3118515,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
18,PJOR,3,3,10,3,0-5,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
4,DWRI,3,3,10,3,0-5,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,EWIL,3,3,10,3,0-5,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
9,PJOR,3,3,10,3,5-10,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,DWRI,3,3,10,3,5-10,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
10,PJOR,3,3,10,3,10-15,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
11,PJOR,3,3,10,3,15-20,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,EWIL,3,3,10,3,15-20,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
3,PJOR,3,3,10,3,20-25,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,DWRI,3,3,10,3,20-25,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,EWIL,3,3,10,3,20-25,10-3,4,07/14/2012,DJH,Clear,Damp,Damp,92.1,19.6,9.395624161,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
8,PJOR,3,3,10,3,0-5,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,EWIL,3,3,10,3,0-5,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
4,DWRI,3,3,10,3,0-5,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
11,PJOR,3,3,10,3,5-10,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
4,DWRI,3,3,10,3,5-10,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
7,PJOR,3,3,10,3,10-15,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
7,DWRI,3,3,10,3,10-15,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
15,PJOR,3,3,10,3,15-20,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
6,DWRI,3,3,10,3,15-20,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
12,PJOR,3,3,10,3,20-25,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
3,EWIL,3,3,10,3,20-25,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
6,DWRI,3,3,10,3,20-25,10-3,5,07/18/2012,JAC,Clear,Damp,Damp,80.4,20.2,6.062053204,3.87158203125,1016.99621582000,16.04016113280,69.57105255130,186,-9.28500556946,35.592729,-83.384516,310,
1,PJOR,3,3,11,1,0-5,11-1,4,07/09/2012,JAC,Clear,Dry,Dry,85.3,20,9.306706429,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
1,PJOR,3,3,11,1,5-10,11-1,4,07/09/2012,JAC,Clear,Dry,Dry,85.3,20,9.306706429,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
0,NA,3,3,11,1,10-15,11-1,4,07/09/2012,JAC,Clear,Dry,Dry,85.3,20,9.306706429,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
0,NA,3,3,11,1,15-20,11-1,4,07/09/2012,JAC,Clear,Dry,Dry,85.3,20,9.306706429,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
1,PJOR,3,3,11,1,20-25,11-1,4,07/09/2012,JAC,Clear,Dry,Dry,85.3,20,9.306706429,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
5,PJOR,3,3,11,1,0-5,11-1,5,07/14/2012,WEP,Clear,Damp,Damp,86.7,20,9.429364204,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
5,PJOR,3,3,11,1,5-10,11-1,5,07/14/2012,WEP,Clear,Damp,Damp,86.7,20,9.429364204,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
5,PJOR,3,3,11,1,10-15,11-1,5,07/14/2012,WEP,Clear,Damp,Damp,86.7,20,9.429364204,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
1,DWRI,3,3,11,1,10-15,11-1,5,07/14/2012,WEP,Clear,Damp,Damp,86.7,20,9.429364204,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
8,PJOR,3,3,11,1,15-20,11-1,5,07/14/2012,WEP,Clear,Damp,Damp,86.7,20,9.429364204,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
1,EWIL,3,3,11,1,15-20,11-1,5,07/14/2012,WEP,Clear,Damp,Damp,86.7,20,9.429364204,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
3,PJOR,3,3,11,1,20-25,11-1,5,07/14/2012,WEP,Clear,Damp,Damp,86.7,20,9.429364204,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
3,PJOR,3,3,11,1,0-5,11-1,6,07/18/2012,DJH,Clear,Damp,Damp,80.7,20.2,6.210677624,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
5,PJOR,3,3,11,1,5-10,11-1,6,07/18/2012,DJH,Clear,Damp,Damp,80.7,20.2,6.210677624,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
1,DWRI,3,3,11,1,5-10,11-1,6,07/18/2012,DJH,Clear,Damp,Damp,80.7,20.2,6.210677624,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
5,PJOR,3,3,11,1,10-15,11-1,6,07/18/2012,DJH,Clear,Damp,Damp,80.7,20.2,6.210677624,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
2,PJOR,3,3,11,1,15-20,11-1,6,07/18/2012,DJH,Clear,Damp,Damp,80.7,20.2,6.210677624,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
1,EWIL,3,3,11,1,15-20,11-1,6,07/18/2012,DJH,Clear,Damp,Damp,80.7,20.2,6.210677624,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
3,PJOR,3,3,11,1,20-25,11-1,6,07/18/2012,DJH,Clear,Damp,Damp,80.7,20.2,6.210677624,-1.99890136719,1060.22143555000,20.24600982670,34.65067291260,136,-5.32816743851,35.594209,-83.391915,110,
0,NA,3,3,11,2,0-5,11-2,4,07/09/2012,DJH,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
1,PJOR,3,3,11,2,5-10,11-2,4,07/09/2012,DJH,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
0,NA,3,3,11,2,10-15,11-2,4,07/09/2012,DJH,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
0,NA,3,3,11,2,15-20,11-2,4,07/09/2012,DJH,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
2,PJOR,3,3,11,2,20-25,11-2,4,07/09/2012,DJH,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
2,PJOR,3,3,11,2,0-5,11-2,5,07/14/2012,JAC,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
6,PJOR,3,3,11,2,5-10,11-2,5,07/14/2012,JAC,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
5,PJOR,3,3,11,2,10-15,11-2,5,07/14/2012,JAC,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
1,EWIL,3,3,11,2,10-15,11-2,5,07/14/2012,JAC,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
3,PJOR,3,3,11,2,15-20,11-2,5,07/14/2012,JAC,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
3,PJOR,3,3,11,2,20-25,11-2,5,07/14/2012,JAC,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
9,PJOR,3,3,11,2,0-5,11-2,6,07/18/2012,WEP,Clear,Dry,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
3,PJOR,3,3,11,2,5-10,11-2,6,07/18/2012,WEP,Clear,Dry,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
2,EWIL,3,3,11,2,5-10,11-2,6,07/18/2012,WEP,Clear,Dry,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
4,PJOR,3,3,11,2,10-15,11-2,6,07/18/2012,WEP,Clear,Dry,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
5,PJOR,3,3,11,2,15-20,11-2,6,07/18/2012,WEP,Clear,Dry,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
1,EWIL,3,3,11,2,15-20,11-2,6,07/18/2012,WEP,Clear,Dry,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
5,PJOR,3,3,11,2,20-25,11-2,6,07/18/2012,WEP,Clear,Dry,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594149,-83.391929,110,
0,NA,3,3,11,3,0-5,11-3,4,07/09/2012,WEP,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
0,NA,3,3,11,3,5-10,11-3,4,07/09/2012,WEP,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
0,NA,3,3,11,3,10-15,11-3,4,07/09/2012,WEP,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
4,PJOR,3,3,11,3,15-20,11-3,4,07/09/2012,WEP,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
0,NA,3,3,11,3,20-25,11-3,4,07/09/2012,WEP,Clear,Dry,Dry,85.3,20,9.306706429,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
5,PJOR,3,3,11,3,0-5,11-3,5,07/14/2012,DJH,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
5,PJOR,3,3,11,3,5-10,11-3,5,07/14/2012,DJH,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
5,PJOR,3,3,11,3,10-15,11-3,5,07/14/2012,DJH,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
9,PJOR,3,3,11,3,15-20,11-3,5,07/14/2012,DJH,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
15,PJOR,3,3,11,3,20-25,11-3,5,07/14/2012,DJH,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
1,DWRI,3,3,11,3,20-25,11-3,5,07/14/2012,DJH,Clear,Damp,Damp,86.7,20,9.429364204,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
4,PJOR,3,3,11,3,0-5,11-3,6,07/18/2012,JAC,Clear,Damp,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
9,PJOR,3,3,11,3,5-10,11-3,6,07/18/2012,JAC,Clear,Damp,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
7,PJOR,3,3,11,3,10-15,11-3,6,07/18/2012,JAC,Clear,Damp,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
5,PJOR,3,3,11,3,15-20,11-3,6,07/18/2012,JAC,Clear,Damp,Damp,80.7,20.2,6.210677624,-2.73449707031,1062.66320801000,20.43400383000,33.49232864380,135,-5.75296783447,35.594082,-83.391907,110,
